"label","coef","lower","upper"
"(Intercept)",-2.33438290093818,-2.37159972002799,-2.29716608184838
"methodrandomraw",-0.777512516790609,-0.827577040776315,-0.727447992804903
"methodrandom",-0.991952416054074,-1.04554606971315,-0.938358762395001
"methodEGAD",1.28729347456511,1.25300317692711,1.3215837722031
"methodppr",1.90748244596064,1.87440650253537,1.94055838938591
"methodraw",2.1157463185462,2.08290348534542,2.14858915174698
"methodgm",1.00473257480505,0.969558177330028,1.03990697228008
"methodmc",1.71210699390427,1.67873962894461,1.74547435886392
"methodz",2.03381092986944,2.00088537005036,2.06673648968852
"methodknn",1.954694915631,1.92167851053089,1.98771132073111
"methodwsld",1.93555654470785,1.90251649331365,1.96859659610204
"methodCOSNet",1.13963924460143,1.10491767771189,1.17436081149096
"methodbagsvm",2.08880587896303,2.05593709110404,2.12167466682203
"methodrf",2.24488256100656,2.21214774861179,2.27761737340132
"methodsvm",2.0012955126314,1.96833394701197,2.03425707825084
"cv_schemeblock",-0.957559847494978,-0.968990962874981,-0.946128732114974
"cv_schemerepresentative",-0.636353278708945,-0.647245752723646,-0.625460804694244
"networkomnipath",-0.432059996335517,-0.441310102383082,-0.422809890287953
"diseaseAlzheimers disease",0.303644328182612,0.272302420999267,0.334986235365958
"diseasearthritis",-0.296715180832366,-0.330489328611184,-0.262941033053548
"diseaseasthma",0.216472275834393,0.184863524280305,0.248081027388481
"diseasebipolar disorder",0.510883315984414,0.480075606709968,0.541691025258861
"diseasecardiac arrhythmia",0.952210650683775,0.922127283154702,0.982294018212849
"diseaseCOPD",0.143420370059814,0.11156738290162,0.175273357218007
"diseasecoronary heart disease",0.0760303933054136,0.043934665841126,0.108126120769701
"diseasedrug dependence",0.492026124204455,0.46117534625099,0.522876902157919
"diseasehypertension",0.101274294735781,0.069271501597541,0.133277087874021
"diseasemultiple sclerosis",0.580254226807865,0.549595878649156,0.610912574966573
"diseaseobesity",0.301331201579949,0.269982548832537,0.33267985432736
"diseaseParkinson's disease",0.842131818443417,0.811915938032016,0.872347698854817
"diseasepsoriasis",-0.0408671576739852,-0.0734257439777189,-0.00830857137025161
"diseaserheumatoid arthritis",-0.235973019007577,-0.269431760504469,-0.202514277510685
"diseaseschizophrenia",0.5063479986213,0.475530028553683,0.537165968688918
"diseasestroke",0.764988019028445,0.734660930831126,0.795315107225764
"diseaselupus",0.2048118902244,0.173165439579049,0.236458340869752
"diseasetype I diabetes",0.145130070044497,0.113283020551347,0.176977119537648
"diseasetype II diabetes",0.137796935743209,0.105924342708502,0.169669528777915
"diseaseulcerative colitis",0.173003084759426,0.141251325319329,0.204754844199523
"diseaseunipolar depression",0.322600035691269,0.291312732827456,0.353887338555081
