"label","coef","lower","upper"
"(Intercept)",-4.28619099273558,-4.34563669673408,-4.22674528873709
"methodrandomraw",-0.307790908852983,-0.371987439094759,-0.243594378611206
"methodrandom",-0.684558944053473,-0.756184146375092,-0.612933741731853
"methodEGAD",1.35796794239792,1.30969748605128,1.40623839874456
"methodppr",1.96352423738415,1.91726610918078,2.00978236558751
"methodraw",2.35187622400318,2.30641123486629,2.39734121314007
"methodgm",1.6806341124626,1.63357612295761,1.72769210196759
"methodmc",1.48813647740119,1.44039885497885,1.53587409982352
"methodz",2.28612696383636,2.24054864722646,2.33170528044626
"methodknn",2.06035842648548,2.01432770077813,2.10638915219284
"methodwsld",2.02821645274388,1.98211262480159,2.07432028068616
"methodCOSNet",1.61496254913183,1.56768622560564,1.66223887265802
"methodbagsvm",2.33723053269231,2.29174096718718,2.38272009819744
"methodrf",2.56936275487137,2.52422087882167,2.61450463092107
"methodsvm",2.23293087781869,2.18725506952781,2.27860668610956
"cv_schemeblock",-1.24292786754368,-1.25629734451847,-1.22955839056889
"cv_schemerepresentative",-1.18218871004857,-1.19534814671558,-1.16902927338156
"networkomnipath",-0.517309536565567,-0.528188597524405,-0.506430475606729
"diseaseAlzheimers disease",1.08146542217505,1.03154581507605,1.13138502927406
"diseasearthritis",0.846167685965946,0.794889128656357,0.897446243275534
"diseaseasthma",0.670944281928717,0.618454922029517,0.723433641827916
"diseasebipolar disorder",1.65184684903232,1.60422948275264,1.69946421531199
"diseasecardiac arrhythmia",2.29125713380491,2.24506788976173,2.33744637784809
"diseaseCOPD",1.30084896336542,1.25196169946488,1.34973622726596
"diseasecoronary heart disease",1.29927107501681,1.2503771031541,1.34816504687952
"diseasedrug dependence",1.35625661851923,1.30759878357317,1.4049144534653
"diseasehypertension",1.37247589638697,1.32388301224793,1.42106878052601
"diseasemultiple sclerosis",1.97000592383408,1.923218348786,2.01679349888216
"diseaseobesity",1.50575413948369,1.45765908400666,1.55384919496073
"diseaseParkinson's disease",2.08045667006792,2.0338990913054,2.12701424883045
"diseasepsoriasis",0.855628204482247,0.804409915246465,0.90684649371803
"diseaserheumatoid arthritis",0.355279598118077,0.30009620385296,0.410462992383194
"diseaseschizophrenia",1.60311731856205,1.55534804768833,1.65088658943577
"diseasestroke",2.05743557734553,2.01083228185594,2.10403887283511
"diseaselupus",1.39560974549637,1.34710781383802,1.44411167715471
"diseasetype I diabetes",1.36419319531202,1.31556726564124,1.41281912498281
"diseasetype II diabetes",1.37265011268041,1.32405792087023,1.42124230449059
"diseaseulcerative colitis",0.251287384281068,0.195050310480126,0.307524458082009
"diseaseunipolar depression",1.11328402021198,1.06352721495263,1.16304082547132
