"label","coef","lower","upper"
"(Intercept)",0.533008479160042,0.496429735261748,0.569587223058335
"methodrandomraw",-0.549500837985555,-0.593286256694485,-0.505715419276624
"methodrandom",-0.782063611221435,-0.829343908832786,-0.734783313610085
"methodEGAD",1.23627058939269,1.20617992213883,1.26636125664656
"methodppr",1.60567016169652,1.57664425449745,1.63469606889558
"methodraw",1.73645420170819,1.70772729766372,1.76518110575267
"methodgm",1.07905904872553,1.04839727398864,1.10972082346243
"methodmc",1.47169576915835,1.44232405982546,1.50106747849124
"methodz",1.69692051751159,1.66810699860138,1.7257340364218
"methodknn",1.68262976149612,1.65378414676175,1.7114753762305
"methodwsld",1.67432772233954,1.64546326685764,1.70319217782144
"methodCOSNet",1.12130593197814,1.09080546568497,1.15180639827131
"methodbagsvm",1.72420865216372,1.69545525663183,1.75296204769562
"methodrf",1.83729850227745,1.80877869439193,1.86581831016298
"methodsvm",1.71067518084264,1.68189215665803,1.73945820502725
"cv_schemeblock",-0.671500387970187,-0.679696576522059,-0.663304199418314
"cv_schemerepresentative",-0.833005361607084,-0.841663912427523,-0.824346810786646
"networkomnipath",-0.308642213773015,-0.315557635786112,-0.301726791759919
"diseaseAlzheimers disease",0.692510379210791,0.66180485831334,0.723215900108242
"diseasearthritis",0.831722450120289,0.801689644407793,0.861755255832786
"diseaseasthma",0.50859310925246,0.476870664568133,0.540315553936787
"diseasebipolar disorder",1.0239788733266,0.994753470028649,1.05320427662456
"diseasecardiac arrhythmia",1.42912521657659,1.40121577043842,1.45703466271476
"diseaseCOPD",0.643596667210821,0.612635557875552,0.67455777654609
"diseasecoronary heart disease",0.923081159122797,0.893448646163862,0.952713672081732
"diseasedrug dependence",1.07482240262047,1.04578905265475,1.1038557525862
"diseasehypertension",1.07375504712274,1.04471775218299,1.10279234206248
"diseasemultiple sclerosis",1.28807378098677,1.25975879864287,1.31638876333068
"diseaseobesity",1.18550791375253,1.15686426772846,1.2141515597766
"diseaseParkinson's disease",1.32197958901399,1.29376682217992,1.35019235584807
"diseasepsoriasis",0.500299333260696,0.468527321981586,0.532071344539806
"diseaserheumatoid arthritis",0.275522717598467,0.242273664481692,0.308771770715243
"diseaseschizophrenia",1.14085462515736,1.11205830634823,1.16965094396649
"diseasestroke",1.28100457614217,1.25266788978915,1.3093412624952
"diseaselupus",0.60073029945632,0.569536530049144,0.631924068863496
"diseasetype I diabetes",0.535850360528692,0.504288480867165,0.567412240190218
"diseasetype II diabetes",0.827363164601744,0.797310469133246,0.857415860070243
"diseaseulcerative colitis",0.0295749090499131,-0.00561777739976018,0.0647675954995865
"diseaseunipolar depression",0.889776174273023,0.860001336168136,0.91955101237791
