"label","coef","lower","upper"
"(Intercept)",-2.19129179513655,-2.21427660313158,-2.16830698714152
"methodrandomraw",-0.605066229477632,-0.631911666122828,-0.578220792832436
"methodrandom",-0.434846970245714,-0.460472481408253,-0.409221459083174
"methodEGAD",0.531892737622937,0.510827942518364,0.552957532727511
"methodppr",0.591275073117165,0.570387929881123,0.612162216353208
"methodraw",0.644130877837342,0.623394082927015,0.664867672747668
"methodgm",-0.262565527100856,-0.287103521863735,-0.238027532337976
"methodmc",0.761877151675795,0.741450300289656,0.782304003061933
"methodz",0.732871770927785,0.712371666743648,0.753371875111922
"methodknn",0.312134067495546,0.290325037172689,0.333943097818403
"methodwsld",0.273062094298942,0.251105378018642,0.295018810579241
"methodCOSNet",-0.00336424395606641,-0.02651480544001,0.0197863175278771
"methodbagsvm",0.629316583587791,0.608538371943454,0.650094795232129
"methodrf",0.126395397347113,0.103839071645872,0.148951723048354
"methodsvm",0.00679881273037789,-0.016302922948946,0.0299005484097018
"cv_schemeblock",-0.0104887114995458,-0.0197213680972015,-0.00125605490189011
"cv_schemerepresentative",-0.04408798730685,-0.0533808397305128,-0.0347951348831873
"diseaseAlzheimers disease",-0.616137604312632,-0.641593144159691,-0.590682064465572
"diseasearthritis",-0.333978929390138,-0.357766142706958,-0.310191716073318
"diseaseasthma",-0.647299701930275,-0.672962591840857,-0.621636812019693
"diseasebipolar disorder",-0.799769283019995,-0.826518833788922,-0.773019732251067
"diseasecardiac arrhythmia",0.182887810883424,0.161321672623131,0.204453949143717
"diseaseCOPD",-0.640849411252083,-0.666468982524955,-0.615229839979211
"diseasecoronary heart disease",-0.517110944765893,-0.541939110454421,-0.492282779077366
"diseasedrug dependence",-0.796376344788191,-0.823100367636334,-0.769652321940049
"diseasehypertension",-0.759858153053263,-0.786311376261065,-0.733404929845462
"diseasemultiple sclerosis",0.119476021674614,0.0976874318518197,0.141264611497407
"diseaseobesity",0.546125699939978,0.525609535498384,0.566641864381571
"diseaseParkinson's disease",-0.278436480665471,-0.301936665224018,-0.254936296106924
"diseasepsoriasis",-0.368940730015551,-0.392915267356323,-0.344966192674779
"diseaserheumatoid arthritis",-0.127539824682987,-0.15032266627121,-0.104756983094765
"diseaseschizophrenia",-0.64758046682304,-0.67324524704161,-0.62191568660447
"diseasestroke",-0.581384455495344,-0.606614421652983,-0.556154489337705
"diseaselupus",-0.139328568360025,-0.162164289771496,-0.116492846948553
"diseasetype I diabetes",-0.188655342316695,-0.211718033490338,-0.165592651143053
"diseasetype II diabetes",-0.546429416837642,-0.571438419704526,-0.521420413970758
"diseaseulcerative colitis",-0.0354601642418331,-0.0578475306301442,-0.0130727978535221
"diseaseunipolar depression",-0.649932378615138,-0.675613009181324,-0.624251748048953
