"label","coef","lower","upper"
"(Intercept)",-2.68175216693729,-2.7112798172411,-2.65222451663348
"methodrandomraw",-0.755891006001828,-0.793463421202668,-0.718318590800988
"methodrandom",-0.57829684705943,-0.613885326404343,-0.542708367714518
"methodEGAD",0.500907539503664,0.473097951221751,0.528717127785576
"methodppr",0.704835639278967,0.6778792611561,0.731792017401835
"methodraw",0.605907802501353,0.578556092348979,0.633259512653727
"methodgm",-0.216213383898537,-0.248455236050201,-0.183971531746873
"methodmc",0.848797903235666,0.822359248941729,0.875236557529602
"methodz",0.842776541393081,0.816317524153359,0.869235558632804
"methodknn",0.273654290506294,0.244704504021194,0.302604076991393
"methodwsld",0.236401993198502,0.207244148075666,0.265559838321337
"methodCOSNet",0.0589205551536529,0.0286813843408641,0.0891597259664417
"methodbagsvm",0.554776024011618,0.527206440275847,0.582345607747389
"methodrf",0.0186636276636747,-0.0118426789789759,0.0491699343063253
"methodsvm",-0.0391949424040568,-0.0701001757090212,-0.00828970909909231
"cv_schemeblock",-0.0140646627033528,-0.0260933692587923,-0.00203595614791323
"cv_schemerepresentative",-0.0577354431265838,-0.0698773038052245,-0.0455935824479431
"diseaseAlzheimers disease",-0.805630519783792,-0.839461594378683,-0.771799445188901
"diseasearthritis",-0.519948053834256,-0.551121544739964,-0.488774562928547
"diseaseasthma",-0.886442777635041,-0.921128323836037,-0.851757231434045
"diseasebipolar disorder",-1.01098079531531,-1.04707961315254,-0.974881977478081
"diseasecardiac arrhythmia",0.259920751301057,0.233654491124417,0.286187011477697
"diseaseCOPD",-0.623492596633385,-0.655566899160953,-0.591418294105817
"diseasecoronary heart disease",-0.704924446163787,-0.737756140417162,-0.672092751910412
"diseasedrug dependence",-0.899604206092302,-0.934433492723141,-0.864774919461463
"diseasehypertension",-1.01283612579815,-1.04895691479863,-0.976715336797664
"diseasemultiple sclerosis",0.0525545425318722,0.0252661080518547,0.0798429770118897
"diseaseobesity",0.687334526972766,0.662675345352048,0.711993708593484
"diseaseParkinson's disease",-0.28539598767303,-0.314767731347467,-0.256024243998594
"diseasepsoriasis",-0.573745917828629,-0.605378943278225,-0.542112892379034
"diseaserheumatoid arthritis",-0.341409622030408,-0.371183087014743,-0.311636157046073
"diseaseschizophrenia",-0.760996474024127,-0.794375846289942,-0.727617101758311
"diseasestroke",-0.769673445473452,-0.803139524785745,-0.736207366161159
"diseaselupus",-0.388089476358109,-0.418211067856597,-0.357967884859621
"diseasetype I diabetes",-0.320553354645762,-0.35017522665122,-0.290931482640303
"diseasetype II diabetes",-0.740519203519589,-0.773696042123639,-0.707342364915538
"diseaseulcerative colitis",-0.12897326647172,-0.15731117115246,-0.10063536179098
"diseaseunipolar depression",-0.809008663353055,-0.842874503556065,-0.775142823150045
