"label","coef","lower","upper"
"(Intercept)",-2.70043071854573,-2.7478013388654,-2.65306009822607
"methodrandomraw",-0.57142089808316,-0.639900481605052,-0.502941314561269
"methodrandom",-0.829997233858791,-0.904046459639989,-0.755948008077592
"methodEGAD",1.85230501031242,1.804810030052,1.89979999057284
"methodppr",2.38520144346029,2.33855910104496,2.43184378587563
"methodraw",2.44592751199594,2.39934314926734,2.49251187472453
"methodgm",1.07339658117942,1.02315483631275,1.12363832604608
"methodmc",1.92241355758087,1.87506959042592,1.96975752473582
"methodz",2.42853898467505,2.3819387633075,2.4751392060426
"methodknn",2.24815817097772,2.20135752719999,2.29495881475545
"methodwsld",2.25291082733649,2.20611632958914,2.29970532508384
"methodCOSNet",1.54124624998686,1.49291133097802,1.5895811689957
"methodbagsvm",2.42305108210198,2.37644573245075,2.46965643175321
"methodrf",2.77191210794695,2.72551946329556,2.81830475259833
"methodsvm",2.53449273465374,2.4879800653385,2.58100540396899
"cv_schemeblock",-0.962278355291945,-0.973206604712806,-0.951350105871085
"cv_schemerepresentative",-0.639600398999773,-0.650013472941007,-0.629187325058538
"diseaseAlzheimers disease",0.305091265752917,0.275137834630162,0.335044696875672
"diseasearthritis",-0.298012147356793,-0.330283669619492,-0.265740625094093
"diseaseasthma",0.217493321397561,0.187285506488452,0.24770113630667
"diseasebipolar disorder",0.513369139774862,0.483925047330765,0.542813232218959
"diseasecardiac arrhythmia",0.956969059390916,0.928216101397107,0.985722017384724
"diseaseCOPD",0.144090649999909,0.113650022285976,0.174531277713842
"diseasecoronary heart disease",0.0763825435437112,0.0457105428953902,0.107054544192032
"diseasedrug dependence",0.494416146712239,0.464930984078804,0.523901309345673
"diseasehypertension",0.101744975792401,0.0711615558236851,0.132328395761118
"diseasemultiple sclerosis",0.583094169638174,0.553792518760797,0.612395820515551
"diseaseobesity",0.302766742431749,0.272806880449804,0.332726604413694
"diseaseParkinson's disease",0.846322476986794,0.817442973824698,0.87520198014889
"diseasepsoriasis",-0.0410533071297755,-0.0721664567154729,-0.00994015754407795
"diseaserheumatoid arthritis",-0.237015199345488,-0.268986175525853,-0.205044223165123
"diseaseschizophrenia",0.508810761963611,0.479356884733868,0.538264639193354
"diseasestroke",0.768779768021497,0.739794125234442,0.797765410808552
"diseaselupus",0.205776555365265,0.175532803495218,0.236020307235311
"diseasetype I diabetes",0.145808490856102,0.115373522923492,0.176243458788711
"diseasetype II diabetes",0.138440463098085,0.107981147126991,0.168899779069179
"diseaseulcerative colitis",0.17381469555691,0.143470559289364,0.204158831824455
"diseaseunipolar depression",0.324140553278643,0.294239179588223,0.354041926969063
"methodpr:networkomnipath",0.318188969757645,0.262460939174107,0.373917000341183
"methodrandomraw:networkomnipath",-0.0704656424703648,-0.148288476981712,0.00735719204098265
"methodrandom:networkomnipath",0.0194783498018824,-0.0664310835515443,0.105387783155309
"methodEGAD:networkomnipath",-0.922687134366445,-0.959284279655338,-0.886089989077551
"methodppr:networkomnipath",-0.678425385386012,-0.709141895961631,-0.647708874810392
"methodraw:networkomnipath",-0.354143742565427,-0.383452089537441,-0.324835395593412
"methodgm:networkomnipath",0.187876136568051,0.149901442285785,0.225850830850317
"methodmc:networkomnipath",-0.100194582210065,-0.131540557923514,-0.068848606496616
"methodz:networkomnipath",-0.491963610201816,-0.521759484507231,-0.462167735896401
"methodknn:networkomnipath",-0.275727102383203,-0.30572883198913,-0.245725372777275
"methodwsld:networkomnipath",-0.325967789137487,-0.356104229399264,-0.29583134887571
"methodCOSNet:networkomnipath",-0.513947924125124,-0.550893378093759,-0.477002470156489
"methodbagsvm:networkomnipath",-0.36258276993098,-0.392011418994143,-0.333154120867818
"methodrf:networkomnipath",-0.776217698698695,-0.805485753955671,-0.746949643441719
"methodsvm:networkomnipath",-0.801908949887768,-0.832316260014786,-0.77150163976075
