"label","coef","lower","upper"
"(Intercept)",0.184848460831158,0.138311652650672,0.231385269011644
"methodrandomraw",-0.352044223233237,-0.414051113358316,-0.290037333108158
"methodrandom",-0.666827123381391,-0.735238170346393,-0.598416076416388
"methodEGAD",1.72434526119046,1.6810953654518,1.76759515692911
"methodppr",1.99746609736372,1.95500543721475,2.03992675751269
"methodraw",2.05217888949837,2.00985348878051,2.09450429021623
"methodgm",1.26257213108203,1.2174427207638,1.30770154140026
"methodmc",1.66953822059424,1.62610437526175,1.71297206592674
"methodz",2.04979019890923,2.00745903734481,2.09212136047364
"methodknn",2.00044116990238,1.95798804509938,2.04289429470538
"methodwsld",2.01083081826162,1.96840384386751,2.05325779265574
"methodCOSNet",1.53387329239783,1.48994220294527,1.57780438185039
"methodbagsvm",2.0397720030866,1.99741653865252,2.08212746752069
"methodrf",2.26733784883685,2.22548139688987,2.30919430078382
"methodsvm",2.16232138436992,2.12024797706986,2.20439479166998
"cv_schemeblock",-0.671500387970184,-0.679365955635127,-0.663634820305242
"cv_schemerepresentative",-0.833005361607084,-0.841314640600106,-0.824696082614062
"diseaseAlzheimers disease",0.692510379210787,0.663043468986708,0.721977289434866
"diseasearthritis",0.831722450120286,0.802901118847109,0.860543781393464
"diseaseasthma",0.508593109252454,0.478150296289543,0.539035922215366
"diseasebipolar disorder",1.0239788733266,0.995932375170842,1.05202537148236
"diseasecardiac arrhythmia",1.42912521657658,1.4023415920143,1.45590884113886
"diseaseCOPD",0.643596667210814,0.613884478570524,0.673308855851105
"diseasecoronary heart disease",0.92308115912279,0.89464397344634,0.951518344799239
"diseasedrug dependence",1.07482240262047,1.04696021067871,1.10268459456223
"diseasehypertension",1.07375504712273,1.04588906934084,1.10162102490463
"diseasemultiple sclerosis",1.28807378098677,1.2609009788881,1.31524658308544
"diseaseobesity",1.18550791375252,1.15801970573074,1.2129961217743
"diseaseParkinson's disease",1.32197958901399,1.2949048792182,1.34905429880979
"diseasepsoriasis",0.500299333260694,0.46980895313873,0.530789713382658
"diseaserheumatoid arthritis",0.275522717598463,0.24361487710113,0.307430558095796
"diseaseschizophrenia",1.14085462515735,1.1132199029215,1.16848934739321
"diseasestroke",1.28100457614217,1.25381094553868,1.30819820674565
"diseaselupus",0.600730299456322,0.570794835873527,0.630665763039117
"diseasetype I diabetes",0.535850360528696,0.505561635662236,0.566139085395156
"diseasetype II diabetes",0.827363164601743,0.798522745892975,0.856203583310511
"diseaseulcerative colitis",0.0295749090499102,-0.00419816177860571,0.0633479798784262
"diseaseunipolar depression",0.889776174273019,0.861202404614779,0.91834994393126
"methodpr:networkomnipath",0.376220222794049,0.324477903753843,0.427962541834254
"methodrandomraw:networkomnipath",0.0164182788448088,-0.050499442730546,0.0833360004201636
"methodrandom:networkomnipath",0.173416962855551,0.0979667386455208,0.248867187065581
"methodEGAD:networkomnipath",-0.677310380769146,-0.706296919793827,-0.648323841744465
"methodppr:networkomnipath",-0.414929287991513,-0.43820056734427,-0.391658008638756
"methodraw:networkomnipath",-0.233669946319014,-0.25515310930641,-0.212186783331619
"methodgm:networkomnipath",0.0438911625766501,0.0142430692574891,0.0735392558958111
"methodmc:networkomnipath",0.0156527428380423,-0.00870548325047829,0.0400109689265628
"methodz:networkomnipath",-0.319800307694197,-0.341842457941369,-0.297758157447025
"methodknn:networkomnipath",-0.238398909647989,-0.260474213095867,-0.216323606200111
"methodwsld:networkomnipath",-0.281328869253891,-0.303557559423217,-0.259100179084565
"methodCOSNet:networkomnipath",-0.467999088142207,-0.497818677662728,-0.438179498621687
"methodbagsvm:networkomnipath",-0.233304841487598,-0.254919485979454,-0.211690196995741
"methodrf:networkomnipath",-0.514019067572811,-0.53498098347969,-0.493057151665933
"methodsvm:networkomnipath",-0.572829193393815,-0.595335985379769,-0.550322401407861
