"label","coef","lower","upper"
"(Intercept)",-1.82023981072814,-1.85648172922309,-1.7839978922332
"methodrandomraw",-0.471938444176804,-0.520439577526774,-0.423437310826834
"methodrandom",-0.805892857685402,-0.858978537225497,-0.752807178145307
"methodEGAD",1.78259782209034,1.74597226061994,1.81922338356075
"methodppr",2.28138513522686,2.24495844281003,2.31781182764369
"methodraw",2.30660453433614,2.27017298812309,2.34303608054919
"methodgm",0.415620078778621,0.374810353450167,0.456429804107076
"methodmc",1.99286100571419,1.95638843415576,2.02933357727263
"methodz",2.26148021099289,2.2250563439111,2.29790407807469
"methodknn",2.09710335042184,2.06066893341092,2.13353776743276
"methodwsld",2.10534304982578,2.06891060282019,2.14177549683137
"methodCOSNet",1.05212579501354,1.01407431577073,1.09017727425634
"methodbagsvm",2.27253156816021,2.23610624191828,2.30895689440215
"methodrf",2.39993782894236,2.36347588929701,2.43639976858771
"methodsvm",2.16125261657057,2.12482951253356,2.19767572060759
"cv_schemeblock",-0.835416321030762,-0.845266682982501,-0.825565959079024
"cv_schemerepresentative",-0.533783550970096,-0.543360448587107,-0.524206653353085
"diseaseAlzheimers disease",0.0830303194583667,0.0566458402481759,0.109414798668558
"diseasearthritis",-0.432848580780216,-0.460366257682005,-0.405330903878427
"diseaseasthma",0.121036301640977,0.0947064953999748,0.14736610788198
"diseasebipolar disorder",0.156618814094274,0.13033694910575,0.182900679082798
"diseasecardiac arrhythmia",0.551425889761419,0.525478765132339,0.577373014390498
"diseaseCOPD",-0.0801215755635765,-0.106782987803192,-0.0534601633239605
"diseasecoronary heart disease",-0.170281452776357,-0.197126738584587,-0.143436166968127
"diseasedrug dependence",0.265563425699046,0.239409353199388,0.291717498198704
"diseasehypertension",-0.166467132135748,-0.193304175100008,-0.139630089171489
"diseasemultiple sclerosis",0.212226214390045,0.18601310691257,0.238439321867519
"diseaseobesity",0.0427191561413034,0.0162727051765699,0.0691656071060369
"diseaseParkinson's disease",0.584165286264914,0.558230615201534,0.610099957328294
"diseasepsoriasis",-0.102181153176768,-0.128885461830647,-0.0754768445228893
"diseaserheumatoid arthritis",-0.355218385213065,-0.382514962056809,-0.32792180836932
"diseaseschizophrenia",0.239741642896667,0.213559825711917,0.265923460081418
"diseasestroke",0.466127099687233,0.440136922558938,0.492117276815529
"diseaselupus",-0.0845988539945738,-0.111268864593448,-0.0579288433956995
"diseasetype I diabetes",-0.103378843483933,-0.130085519485336,-0.0766721674825306
"diseasetype II diabetes",-0.125895809164175,-0.152647732893714,-0.099143885434636
"diseaseulcerative colitis",0.0886833648329532,0.0623072468002235,0.115059482865683
"diseaseunipolar depression",0.146000498635444,0.119704652719508,0.17229634455138
"methodpr:networkomnipath",0.120187147003325,0.0774173600762394,0.162956933930411
"methodrandomraw:networkomnipath",-0.0769903148364617,-0.130721935444616,-0.0232586942283077
"methodrandom:networkomnipath",0.00454369173854234,-0.0564240630184693,0.065511446495554
"methodEGAD:networkomnipath",-1.03332358597212,-1.06433412234968,-1.00231304959456
"methodppr:networkomnipath",-0.820707595148204,-0.848761697882841,-0.792653492413568
"methodraw:networkomnipath",-0.408046348863998,-0.435369390932496,-0.380723306795499
"methodgm:networkomnipath",0.361619532535812,0.325881858095849,0.397357206975775
"methodmc:networkomnipath",-0.315136027814919,-0.342815175402679,-0.287456880227158
"methodz:networkomnipath",-0.529544451647155,-0.557065474320255,-0.502023428974055
"methodknn:networkomnipath",-0.384850356031676,-0.412420338738044,-0.357280373325309
"methodwsld:networkomnipath",-0.425091089982408,-0.452709929084521,-0.397472250880296
"methodCOSNet:networkomnipath",-0.433358927153579,-0.466749899164462,-0.399967955142696
"methodbagsvm:networkomnipath",-0.438924222794838,-0.46631032025035,-0.411538125339326
"methodrf:networkomnipath",-0.723953242427454,-0.751609881027558,-0.696296603827349
"methodsvm:networkomnipath",-0.751087115903568,-0.779265799262569,-0.722908432544567
