"label","coef","lower","upper"
"(Intercept)",-1.67607949415134,-1.77646116634705,-1.57569782195564
"methodrandomraw",-1.06877219952439,-1.14496761738478,-0.992576781664
"methodrandom",-0.981442239589005,-1.05522806567019,-0.907656413507823
"methodEGAD",-0.859954584470524,-0.930603791968153,-0.789305376972895
"methodppr",0.392867487426267,0.34300623950434,0.442728735348194
"methodraw",0.13469066088432,0.0819526661899694,0.187428655578671
"methodgm",-0.355437606181406,-0.415452331194965,-0.295422881167847
"methodmc",0.402747596025974,0.352985229913362,0.452509962138586
"methodz",-0.0711023722175805,-0.126579306110165,-0.015625438324996
"methodknn",0.103292371342428,0.0501635649905612,0.156421177694295
"methodwsld",-0.0549722383376085,-0.110218890162127,0.000274413486910381
"methodCOSNet",-0.0523858707403098,-0.107595854162657,0.00282411268203727
"methodbagsvm",0.105658116472299,0.0525590841432594,0.158757148801339
"methodrf",-0.62374002622859,-0.688958471024962,-0.558521581432217
"methodsvm",-0.56490419322546,-0.628898043383102,-0.500910343067819
"cv_schemeblock",-0.17171554556098,-0.196417410425777,-0.147013680696183
"cv_schemerepresentative",-0.473425411315986,-0.50038515844035,-0.446465664191622
"networkomnipath",0.202150090407362,0.18076552685718,0.223534653957544
"diseaseAlzheimers disease",1.26220431249479,1.15838258936115,1.36602603562842
"diseasearthritis",1.1610425433833,1.05600884346458,1.26607624330203
"diseaseasthma",0.516360328544972,0.400541278630199,0.632179378459746
"diseasebipolar disorder",0.424120533769664,0.306228906559014,0.542012160980314
"diseasecardiac arrhythmia",2.47603023827783,2.38059695849127,2.57146351806439
"diseaseCOPD",1.25544943175829,1.15155012388124,1.35934873963535
"diseasecoronary heart disease",1.261362443496,1.15753107628973,1.36519381070227
"diseasedrug dependence",1.59727304011368,1.49676448226606,1.69778159796129
"diseasehypertension",1.78878179953413,1.68975886267644,1.88780473639182
"diseasemultiple sclerosis",1.07960221144313,0.973511181764736,1.18569324112153
"diseaseobesity",1.14729232674305,1.04208537111659,1.25249928236951
"diseaseParkinson's disease",0.213383489771963,0.0901437793925387,0.336623200151388
"diseasepsoriasis",1.4944507664171,1.3930300721211,1.59587146071309
"diseaserheumatoid arthritis",1.1400287546217,1.03472942695679,1.24532808228661
"diseaseschizophrenia",0.612691437483401,0.498877178795561,0.726505696171241
"diseasestroke",0.442752617902009,0.325292162521251,0.560213073282767
"diseaselupus",1.08363447497107,0.977597589293793,1.18967136064835
"diseasetype I diabetes",1.07233682508695,0.966147755567964,1.17852589460593
"diseasetype II diabetes",0.447831993902027,0.330487966233552,0.565176021570503
"diseaseulcerative colitis",1.31092768755082,1.20765196978991,1.41420340531173
"diseaseunipolar depression",1.38207337409559,1.27955338508422,1.48459336310696
