"label","coef","lower","upper"
"(Intercept)",0.793061513425491,0.775614906397589,0.810508120453392
"methodrandomraw",-0.33701430529974,-0.352387430743133,-0.321641179856346
"methodrandom",-0.758877156745387,-0.774096615173746,-0.743657698317029
"methodEGAD",-0.392077952154215,-0.407413173581152,-0.376742730727277
"methodppr",-0.00076345822824291,-0.0164916402429818,0.014964723786496
"methodraw",-0.129349185873691,-0.144915791400809,-0.113782580346573
"methodgm",-1.24944532614297,-1.26487556125898,-1.23401509102696
"methodmc",-0.309914415790322,-0.325308222630365,-0.294520608950279
"methodz",-0.329636962593026,-0.345015584931928,-0.314258340254124
"methodknn",-0.242013207431825,-0.257464785318721,-0.226561629544929
"methodwsld",-0.243036431041261,-0.258487074640659,-0.227585787441863
"methodCOSNet",-0.692075750726852,-0.707298880002189,-0.676852621451514
"methodbagsvm",-0.355937224747705,-0.371296704232126,-0.340577745263284
"methodrf",-0.496905995729024,-0.512184089650146,-0.481627901807903
"methodsvm",-0.628773386431165,-0.644007095226653,-0.613539677635676
"cv_schemeblock",0.0445973771366933,0.0378750192949893,0.0513197349783972
"cv_schemerepresentative",0.117933176676654,0.111189074352812,0.124677279000496
"networkomnipath",-0.166965696545774,-0.172470067300115,-0.161461325791434
"diseaseAlzheimers disease",0.082423798382883,0.0641657503894448,0.100681846376321
"diseasearthritis",0.0513974817712495,0.0331674458867682,0.0696275176557309
"diseaseasthma",0.248390243268794,0.229946095099719,0.266834391437868
"diseasebipolar disorder",-0.0821130235472006,-0.100246231283428,-0.0639798158109728
"diseasecardiac arrhythmia",-0.074886259522759,-0.0930237337027817,-0.0567487853427363
"diseaseCOPD",-0.111110546583606,-0.12922774654159,-0.0929933466256216
"diseasecoronary heart disease",-0.243452428657579,-0.26151899822778,-0.225385859087378
"diseasedrug dependence",-0.035967198333183,-0.0541295569530763,-0.0178048397132897
"diseasehypertension",-0.0827734825544833,-0.100906305897107,-0.0646406592118591
"diseasemultiple sclerosis",0.0407931415947808,0.0225721990674462,0.0590140841221154
"diseaseobesity",-0.0700858434598813,-0.0882262128657803,-0.0519454740539823
"diseaseParkinson's disease",-0.221944199873283,-0.24001650652749,-0.203871893219076
"diseasepsoriasis",0.154483808314463,0.136152534257261,0.172815082371666
"diseaserheumatoid arthritis",0.183444991505689,0.16508103301268,0.201808949998699
"diseaseschizophrenia",0.0277114869156445,0.00950142606306089,0.045921547768228
"diseasestroke",-0.295453763576687,-0.313510439055062,-0.277397088098313
"diseaselupus",-0.143703068504447,-0.161804392984488,-0.125601744024407
"diseasetype I diabetes",-0.0228087172167998,-0.0409802197153295,-0.00463721471827023
"diseasetype II diabetes",-0.17597407174049,-0.194061875803353,-0.157886267677627
"diseaseulcerative colitis",0.620383360905804,0.601285699229903,0.639481022581705
"diseaseunipolar depression",0.125079917295634,0.106779910681469,0.143379923909798
