"label","coef","lower","upper"
"(Intercept)",-1.9922002736094,-2.09696299006502,-1.88743755715378
"methodrandomraw",-0.951067675927674,-1.12073226180123,-0.781403090054121
"methodrandom",-0.867525228738077,-1.03221885164471,-0.70283160583144
"methodEGAD",2.35356761881647,2.25984090062206,2.44729433701088
"methodppr",2.61521236343771,2.52242666391927,2.70799806295615
"methodraw",2.84919966233093,2.75707611025032,2.94132321441153
"methodgm",2.74691896830948,2.65452435034764,2.83931358627132
"methodmc",1.82653525699297,1.73002768533775,1.92304282864819
"methodz",2.80525742336655,2.7130207061099,2.8974941406232
"methodknn",2.58923089547561,2.49636199037689,2.68209980057432
"methodwsld",2.57954180576816,2.48664133328508,2.67244227825123
"methodCOSNet",2.64595073034756,2.55326081126869,2.73864064942643
"methodbagsvm",2.84703879714437,2.75490979245244,2.93916780183631
"methodrf",2.90022010501169,2.80822201967546,2.99221819034792
"methodsvm",2.72183359105359,2.62936827991249,2.81429890219469
"networkomnipath",-0.356607848355157,-0.367100361044206,-0.346115335666108
"diseaseAlzheimers disease",1.43860968655886,1.37808360256655,1.49913577055118
"diseasearthritis",1.27885046707206,1.21732730369899,1.34037363044514
"diseaseasthma",0.791805238965636,0.726213472212434,0.857397005718838
"diseasebipolar disorder",1.86409791031021,1.80561751909884,1.92257830152159
"diseasecardiac arrhythmia",2.26400637553851,2.20683430914318,2.32117844193385
"diseaseCOPD",1.51862448777665,1.4585463208325,1.57870265472079
"diseasecoronary heart disease",1.59565839413491,1.53598170543953,1.65533508283029
"diseasedrug dependence",1.620046578617,1.56049121152213,1.67960194571187
"diseasehypertension",1.73941272030477,1.68041344876146,1.79841199184807
"diseasemultiple sclerosis",2.22507803124242,2.16779922953748,2.28235683294736
"diseaseobesity",1.81856937829378,1.759906451009,1.87723230557856
"diseaseParkinson's disease",2.2048618358497,2.14752602517644,2.26219764652296
"diseasepsoriasis",1.0759309039732,1.01291883238867,1.13894297555774
"diseaserheumatoid arthritis",0.539092061907951,0.47062352130977,0.607560602506131
"diseaseschizophrenia",1.75172292897132,1.69277759941882,1.81066825852381
"diseasestroke",2.19023452243527,2.13285677476471,2.24761227010582
"diseaselupus",1.52613109127949,1.46609330760698,1.586168874952
"diseasetype I diabetes",1.50630478179193,1.44615976423832,1.56644979934554
"diseasetype II diabetes",1.59037354465448,1.53067020684779,1.65007688246116
"diseaseulcerative colitis",0.430878477312379,0.360983522443743,0.500773432181015
"diseaseunipolar depression",1.46196088763292,1.40156889585334,1.52235287941251
"methodpr:cv_schemeblock",-0.00389156013022745,-0.130682289694906,0.122899169434452
"methodrandomraw:cv_schemeblock",-0.445114869884986,-0.675700591325159,-0.214529148444814
"methodrandom:cv_schemeblock",-0.0268682204058394,-0.223651075349332,0.169914634537653
"methodEGAD:cv_schemeblock",-1.46032662438876,-1.52393631579139,-1.39671693298612
"methodppr:cv_schemeblock",-1.19380882564324,-1.24404133515264,-1.14357631613384
"methodraw:cv_schemeblock",-1.07740337231513,-1.12016414908677,-1.03464259554349
"methodgm:cv_schemeblock",-1.10282198048861,-1.14825653324896,-1.05738742772827
"methodmc:cv_schemeblock",-0.81178503295178,-0.876588679227099,-0.746981386676462
"methodz:cv_schemeblock",-1.14977039422781,-1.19468802663453,-1.10485276182109
"methodknn:cv_schemeblock",-0.725307341630403,-0.768276138065324,-0.682338545195481
"methodwsld:cv_schemeblock",-0.734464940225299,-0.777776016890235,-0.691153863560362
"methodCOSNet:cv_schemeblock",-1.32623390916951,-1.37831825977261,-1.27414955856642
"methodbagsvm:cv_schemeblock",-1.07286794025054,-1.11560262765485,-1.03013325284623
"methodrf:cv_schemeblock",-0.79300875405248,-0.830647620461353,-0.755369887643607
"methodsvm:cv_schemeblock",-0.820669490581604,-0.862215157236424,-0.779123823926784
"methodpr:cv_schemerepresentative",-0.0390757208279127,-0.166998578515549,0.0888471368597237
"methodrandomraw:cv_schemerepresentative",-0.490042210339657,-0.723833804341481,-0.256250616337834
"methodrandom:cv_schemerepresentative",-0.457992208209708,-0.680024790826393,-0.235959625593024
"methodEGAD:cv_schemerepresentative",-1.39063447065416,-1.4524802144987,-1.32878872680962
"methodppr:cv_schemerepresentative",-1.10556903680004,-1.15414639382374,-1.05699167977635
"methodraw:cv_schemerepresentative",-1.0044910983084,-1.04611521831338,-0.962866978303416
"methodgm:cv_schemerepresentative",-1.35739316894147,-1.40752852932391,-1.30725780855904
"methodmc:cv_schemerepresentative",-0.817810281832319,-0.882749367756792,-0.752871195907845
"methodz:cv_schemerepresentative",-0.954265432575144,-0.996044461340595,-0.912486403809692
"methodknn:cv_schemerepresentative",-0.811202415000884,-0.855450516097036,-0.766954313904732
"methodwsld:cv_schemerepresentative",-0.817656224250683,-0.862218756190858,-0.773093692310508
"methodCOSNet:cv_schemerepresentative",-1.48105364561739,-1.53647586976598,-1.4256314214688
"methodbagsvm:cv_schemerepresentative",-1.00192101758231,-1.04355097302589,-0.96029106213873
"methodrf:cv_schemerepresentative",-0.820260831435332,-0.858255965333738,-0.782265697536927
"methodsvm:cv_schemerepresentative",-0.922593112276871,-0.965658678507939,-0.879527546045803
