"label","coef","lower","upper"
"(Intercept)",-1.99860532374626,-2.04154849310057,-1.95566215439195
"methodrandomraw",-0.319602011892297,-0.37781122917096,-0.261392794613635
"methodrandom",-0.8156865112852,-0.882030500543101,-0.7493425220273
"methodEGAD",1.82093943086578,1.77544698258009,1.86643187915147
"methodppr",2.28846848577095,2.24313631894087,2.33380065260103
"methodraw",2.52227563191203,2.47678339199036,2.56776787183371
"methodgm",1.16965790885262,1.12278770509265,1.21652811261259
"methodmc",2.21052388844424,2.16520936968019,2.25583840720828
"methodz",2.4502264249517,2.40480084605346,2.49565200384994
"methodknn",2.28848541400529,2.24315324142021,2.33381758659037
"methodwsld",2.27427545875172,2.22894782288269,2.31960309462076
"methodCOSNet",1.32724806652442,1.28084986175173,1.37364627129712
"methodbagsvm",2.46581662547171,2.42037794660409,2.51125530433933
"methodrf",2.50617497013757,2.46069898642248,2.55165095385266
"methodsvm",2.2893621502576,2.24402967846979,2.3346946220454
"networkomnipath",-0.475823592050452,-0.484018350935782,-0.467628833165122
"diseaseAlzheimers disease",0.0828105589538018,0.0558012361479888,0.109819881759615
"diseasearthritis",-0.431684386010073,-0.459853477590498,-0.403515294429647
"diseaseasthma",0.120717298643936,0.0937637819092857,0.147670815378586
"diseasebipolar disorder",0.156207832208392,0.129303223560315,0.18311244085647
"diseasecardiac arrhythmia",0.550087240741332,0.523522369375303,0.576652112107361
"diseaseCOPD",-0.079906728494996,-0.107199066996201,-0.0526143899937906
"diseasecoronary heart disease",-0.169823069865761,-0.197303527742588,-0.142342611988935
"diseasedrug dependence",0.264877633477382,0.238103226143799,0.291652040810965
"diseasehypertension",-0.166019069934032,-0.193491092113478,-0.138547047754587
"diseasemultiple sclerosis",0.211673570919977,0.184839051868636,0.238508089971318
"diseaseobesity",0.0426056384072248,0.0155330268511314,0.0696782499633183
"diseaseParkinson's disease",0.582759828636657,0.55620738132256,0.609312275950754
"diseasepsoriasis",-0.101906835421741,-0.12924304939779,-0.0745706214456912
"diseaserheumatoid arthritis",-0.354261057121413,-0.382203619159264,-0.326318495083562
"diseaseschizophrenia",0.239119953123058,0.212317304127168,0.265922602118948
"diseasestroke",0.464970891146199,0.438362737932525,0.491579044359872
"diseaselupus",-0.0843719451336616,-0.111673077615825,-0.0570708126514979
"diseasetype I diabetes",-0.103101294028737,-0.13043992960759,-0.0757626584498851
"diseasetype II diabetes",-0.125557457496682,-0.1529423819668,-0.0981725330265638
"diseaseulcerative colitis",0.0884487826611916,0.0614479962003373,0.115449569122046
"diseaseunipolar depression",0.145616862987546,0.11869799432994,0.172535731645152
"methodpr:cv_schemeblock",0.0358964568131259,-0.0181268924866179,0.0899198061128697
"methodrandomraw:cv_schemeblock",-0.373993118862836,-0.441323055669053,-0.306663182056619
"methodrandom:cv_schemeblock",-0.00744582639463671,-0.084020945134439,0.0691292923451656
"methodEGAD:cv_schemeblock",-0.952754351394292,-0.9904461155175,-0.915062587271083
"methodppr:cv_schemeblock",-0.855189847507742,-0.890162722307605,-0.82021697270788
"methodraw:cv_schemeblock",-0.897335205815451,-0.932010053540332,-0.86266035809057
"methodgm:cv_schemeblock",-0.912535779676916,-0.956579480935214,-0.868492078418619
"methodmc:cv_schemeblock",-0.827477898978473,-0.862588470173498,-0.792367327783448
"methodz:cv_schemeblock",-0.955088752729988,-0.990000451429202,-0.920177054030775
"methodknn:cv_schemeblock",-0.719709658790761,-0.754308966659398,-0.685110350922124
"methodwsld:cv_schemeblock",-0.71197502222369,-0.746584599724462,-0.677365444722918
"methodCOSNet:cv_schemeblock",-1.23120624441068,-1.27646937022407,-1.1859431185973
"methodbagsvm:cv_schemeblock",-0.881514212775378,-0.916212925494468,-0.846815500056288
"methodrf:cv_schemeblock",-0.897403273029484,-0.932093275584471,-0.862713270474497
"methodsvm:cv_schemeblock",-0.949757663675452,-0.985037907732344,-0.91447741961856
"methodpr:cv_schemerepresentative",0.10078998550837,0.0474072730141223,0.154172698002618
"methodrandomraw:cv_schemerepresentative",-0.264501615293664,-0.330040883507986,-0.198962347079343
"methodrandom:cv_schemerepresentative",0.0112723832622233,-0.064985978824693,0.0875307453491396
"methodEGAD:cv_schemerepresentative",-0.73526157123547,-0.771791784554372,-0.698731357916569
"methodppr:cv_schemerepresentative",-0.493849261004769,-0.528001387957866,-0.459697134051673
"methodraw:cv_schemerepresentative",-0.485935610113477,-0.520048140282455,-0.451823079944499
"methodgm:cv_schemerepresentative",-1.04045707296319,-1.08583526966623,-0.995078876260158
"methodmc:cv_schemerepresentative",-0.427230093514512,-0.461377531591908,-0.393082655437116
"methodz:cv_schemerepresentative",-0.529530742384343,-0.563645682648022,-0.495415802120663
"methodknn:cv_schemerepresentative",-0.549876150859371,-0.584119373131438,-0.515632928587304
"methodwsld:cv_schemerepresentative",-0.548515325729223,-0.582775491341968,-0.514255160116478
"methodCOSNet:cv_schemerepresentative",-0.48433938330064,-0.523270526630954,-0.445408239970327
"methodbagsvm:cv_schemerepresentative",-0.480599819229536,-0.514675297860638,-0.446524340598434
"methodrf:cv_schemerepresentative",-0.618798504040597,-0.653015125613377,-0.584581882467816
"methodsvm:cv_schemerepresentative",-0.665518684683851,-0.699989532391849,-0.631047836975853
