"label","coef","lower","upper"
"(Intercept)",-0.0370981702749952,-0.0721763212245079,-0.00202001932548245
"methodassociation_score.datatypes.animal_model",0.259930494517057,0.237914546015061,0.281946443019054
"methodassociation_score.datatypes.genetic_association",0.382884444340804,0.361430118707647,0.404338769973961
"methodassociation_score.datatypes.literature",1.53884129408133,1.5206091691128,1.55707341904985
"methodassociation_score.datatypes.rna_expression",0.109336320535073,0.0865547412520457,0.132117899818101
"methodassociation_score.datatypes.somatic_mutation",-0.00565663266734478,-0.0290851418343851,0.0177718764996955
"cv_schemeblock",-0.00395374720407372,-0.0159018309801971,0.00799433657204963
"cv_schemerepresentative",-0.293667525472291,-0.306582226649308,-0.280752824295274
"networkomnipath",0.232195184586658,0.22193150989655,0.242458859276767
"diseaseAlzheimers disease",0.49622495445892,0.45807253277962,0.534377376138221
"diseasearthritis",0.765975309962334,0.72956966998102,0.802380949943648
"diseaseasthma",0.396453800764211,0.357551400753864,0.435356200774559
"diseasebipolar disorder",0.683886376621319,0.646989845671034,0.720782907571604
"diseasecardiac arrhythmia",0.475102917612831,0.436796741210094,0.513409094015569
"diseaseCOPD",0.269721358628555,0.22977593946039,0.30966677779672
"diseasecoronary heart disease",0.477209012905522,0.438918292089716,0.515499733721329
"diseasedrug dependence",0.526969245830868,0.489036053206376,0.564902438455359
"diseasehypertension",0.769024542643476,0.732636499215872,0.805412586071079
"diseasemultiple sclerosis",0.600165290467156,0.562732366533441,0.63759821440087
"diseaseobesity",0.468094624462636,0.42973683456176,0.506452414363512
"diseaseParkinson's disease",0.536060783657677,0.498191381681758,0.573930185633597
"diseasepsoriasis",0.545561749838034,0.507758559478045,0.583364940198023
"diseaserheumatoid arthritis",0.341063141323168,0.301717681518642,0.380408601127693
"diseaseschizophrenia",0.742754375289496,0.706213324502228,0.779295426076764
"diseasestroke",-0.024671421978091,-0.0674748111211267,0.0181319671649448
"diseaselupus",0.0347770600221526,-0.00739642376719216,0.0769505438114974
"diseasetype I diabetes",0.225640959931759,0.185307775875477,0.265974143988041
"diseasetype II diabetes",0.30782120486635,0.268200396120368,0.347442013612332
"diseaseulcerative colitis",0.312483218000295,0.272901498528491,0.3520649374721
"diseaseunipolar depression",0.600978912828251,0.563551339512095,0.638406486144407
