"label","coef","lower","upper"
"(Intercept)",-4.88282325285697,-4.91704770448096,-4.84859880123298
"methodassociation_score.datatypes.animal_model",0.578531601037908,0.556274246303736,0.600788955772079
"methodassociation_score.datatypes.genetic_association",0.659739035616238,0.637786496195987,0.681691575036489
"methodassociation_score.datatypes.literature",1.66080962695356,1.64128419854087,1.68033505536624
"methodassociation_score.datatypes.rna_expression",0.262570523471891,0.238914729670343,0.28622631727344
"methodassociation_score.datatypes.somatic_mutation",-0.00966887061515132,-0.0348434670139857,0.0155057257836831
"cv_schemeblock",0.0287688848764859,0.0163676851450644,0.0411700846079074
"cv_schemerepresentative",-0.151241128104164,-0.164191035752506,-0.138291220455821
"networkomnipath",0.159061512928447,0.148656765913173,0.169466259943722
"diseaseAlzheimers disease",0.497503721373931,0.461436025766071,0.533571416981792
"diseasearthritis",0.462860566463676,0.426567243966155,0.499153888961198
"diseaseasthma",0.585914928029869,0.550394678841758,0.62143517721798
"diseasebipolar disorder",0.553958830598445,0.518245314137653,0.589672347059237
"diseasecardiac arrhythmia",0.42795231209838,0.391425075582916,0.464479548613844
"diseaseCOPD",0.062957037874912,0.023549427563327,0.102364648186497
"diseasecoronary heart disease",0.056058856050433,0.0165884800755849,0.0955292320252812
"diseasedrug dependence",0.581497869016672,0.545951210517415,0.617044527515929
"diseasehypertension",0.484217854562975,0.448064386672668,0.520371322453281
"diseasemultiple sclerosis",0.208236316110465,0.170075522863977,0.246397109356954
"diseaseobesity",0.433776446872913,0.39728870115749,0.470264192588336
"diseaseParkinson's disease",0.238455369232099,0.200536582078866,0.276374156385331
"diseasepsoriasis",0.256426713994469,0.218649130116001,0.294204297872936
"diseaserheumatoid arthritis",0.321261394861611,0.283976775377949,0.358546014345272
"diseaseschizophrenia",0.588908759036073,0.553406354662908,0.624411163409237
"diseasestroke",0.0779341781482658,0.0386617009213983,0.117206655375133
"diseaselupus",-0.115805794450153,-0.156951318511272,-0.074660270389034
"diseasetype I diabetes",0.226944001859485,0.188933707294231,0.26495429642474
"diseasetype II diabetes",0.154231115116825,0.11562323820465,0.192838992029001
"diseaseulcerative colitis",0.0730238846229591,0.0337072753014472,0.112340493944471
"diseaseunipolar depression",0.404255014958495,0.367565155069674,0.440944874847317
